               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 480,            0.014371,            0.006268,           0.0039516,             0.99898,                   1,               0.995,             0.86899,           0.0096637,           0.0027508,           0.0019467,           0.0010391,           0.0010391,           0.0010391
                 481,            0.017227,           0.0073057,           0.0047575,             0.99993,                   1,               0.995,             0.87551,           0.0092745,           0.0027915,           0.0019088,           0.0010355,           0.0010355,           0.0010355
                 482,            0.016253,           0.0072001,           0.0033157,             0.99993,                   1,               0.995,             0.87551,           0.0092745,           0.0027915,           0.0019088,            0.001032,            0.001032,            0.001032
                 483,            0.016481,           0.0080155,           0.0031695,             0.99973,                   1,               0.995,             0.87703,           0.0095301,            0.002807,           0.0018899,           0.0010287,           0.0010287,           0.0010287
                 484,            0.016835,            0.005961,           0.0056399,             0.99952,                   1,               0.995,             0.86728,            0.010003,           0.0027348,             0.00186,           0.0010256,           0.0010256,           0.0010256
                 485,             0.01971,           0.0053986,            0.005132,             0.99932,                   1,               0.995,             0.85821,            0.011682,           0.0029709,           0.0018401,           0.0010227,           0.0010227,           0.0010227
                 486,            0.017574,           0.0065136,           0.0039892,             0.99932,                   1,               0.995,             0.85821,            0.011682,           0.0029709,           0.0018401,             0.00102,             0.00102,             0.00102
                 487,            0.018704,           0.0055547,           0.0037942,             0.99925,                   1,               0.995,             0.82985,            0.011713,           0.0029978,           0.0018288,           0.0010174,           0.0010174,           0.0010174
                 488,            0.016322,           0.0054477,           0.0049454,             0.99914,                   1,               0.995,             0.87335,            0.010474,           0.0028121,           0.0018158,            0.001015,            0.001015,            0.001015
                 489,            0.018234,           0.0060391,           0.0029203,             0.99906,                   1,               0.995,             0.86527,            0.010018,           0.0028072,           0.0018165,           0.0010128,           0.0010128,           0.0010128
                 490,            0.017488,           0.0067413,           0.0043351,             0.99906,                   1,               0.995,             0.86527,            0.010018,           0.0028072,           0.0018165,           0.0010107,           0.0010107,           0.0010107
                 491,            0.015525,           0.0058636,           0.0033162,             0.99905,                   1,               0.995,             0.86385,           0.0092437,           0.0027857,           0.0018167,           0.0010089,           0.0010089,           0.0010089
                 492,            0.015767,           0.0067745,           0.0025958,             0.99901,                   1,               0.995,              0.8656,           0.0098673,           0.0028819,           0.0018177,           0.0010072,           0.0010072,           0.0010072
                 493,            0.015153,            0.005826,            0.007681,             0.99912,                   1,               0.995,              0.8657,           0.0091633,           0.0027684,           0.0018091,           0.0010057,           0.0010057,           0.0010057
                 494,             0.01678,            0.006425,           0.0044173,             0.99912,                   1,               0.995,              0.8657,           0.0091633,           0.0027684,           0.0018091,           0.0010044,           0.0010044,           0.0010044
                 495,            0.013733,           0.0060572,           0.0044148,             0.99907,                   1,               0.995,             0.84808,           0.0091458,           0.0027796,           0.0018103,           0.0010032,           0.0010032,           0.0010032
                 496,            0.016165,           0.0074693,           0.0062925,             0.99898,                   1,               0.995,             0.85105,            0.009169,           0.0027494,           0.0018172,           0.0010022,           0.0010022,           0.0010022
                 497,            0.015686,           0.0064794,           0.0054137,             0.99905,                   1,               0.995,             0.85842,           0.0091233,           0.0027075,           0.0018142,           0.0010014,           0.0010014,           0.0010014
                 498,            0.014347,           0.0066246,           0.0037882,             0.99905,                   1,               0.995,             0.85842,           0.0091233,           0.0027075,           0.0018142,           0.0010008,           0.0010008,           0.0010008
                 499,            0.014714,           0.0055499,            0.006326,             0.99913,                   1,               0.995,             0.87514,            0.009243,           0.0026944,           0.0018097,           0.0010004,           0.0010004,           0.0010004
